Acceleration;Gender;Age;LateralAcceleration;VehicleSpeed;GearChanges;EngineSpeed;FuelConsum;Weight;DriverPerformance
0.15923;1;26.152;0.33623;91.1;3.5662;1757.2;35.923;32.823;1
0.069119;1;35.549;0.051266;80.599;0.60664;1313.7;29.457;28.488;3
0.15362;1;23.692;0.47049;86.564;4.1557;1794.3;35.195;29.846;1
0.15081;1;26.563;0.43454;82.062;4.1239;2020.2;32.799;30.748;1
0.15083;2;24.659;0.3482;83.474;6.9196;1624.8;33.861;28.63;1
0.034456;1;22.978;0.33164;92.566;2.9813;1829.3;34.054;28.638;1
0.070704;2;32.048;0.2097;78.665;1.8723;1531.3;30.549;29.577;3
0.071386;1;29.359;0.31004;80.596;3.3184;1777.9;31.967;30.867;2
0.16577;1;21.845;0.45931;97.624;2.111;1605.9;34.291;29.266;1
0.10996;2;29.181;0.15361;83.234;2.1374;1736.3;34.861;31.262;2
0.13096;2;31.065;0.12682;80.676;1.9536;1341.2;33.725;30.902;2
0.16794;1;22.792;0.32822;88.964;2.3897;1349.7;30.544;27.003;2
0.054402;2;32.783;0.32026;85.172;2.8134;1306.6;32.668;32.591;3
-0.009093;1;35.642;0.1618;87.357;0.7091;1371.3;31.368;29.097;3
0.10807;1;26.958;0.25021;80.344;5.4341;1413.8;33.518;31.346;2
0.14163;2;20.38;0.32165;83.086;3.9332;1758.6;37.214;30.752;1
0.10189;1;28.647;0.13257;86.315;1.3634;1369.5;33.416;27.366;2
0.21286;1;23.956;0.32908;76.45;1.2239;1797.6;34.217;27.946;1
0.22673;1;33.147;0.12573;81.825;5.1858;1067.6;33.472;30.831;2
0.13241;1;27.01;0.39058;83.598;3.4123;1412;32.868;29.782;2
0.14953;2;26.35;0.25949;81.152;7.6291;1855.9;31.691;27.327;1
0.15551;2;20.243;0.32261;98.417;6.7017;1788.9;34.56;29.165;1
0.16439;1;26.223;0.41378;94.557;5.0168;1743.9;34.983;33.395;1
0.11192;1;34.266;-0.0068382;75.087;2.6341;1341.9;32.996;31.225;3
0.12468;1;23.618;0.3772;83.366;5.5219;1785.7;35.8;29.628;1
0.16628;1;28.952;0.2749;80.424;5.698;1447.9;33.327;30.146;2
0.13108;2;24.643;0.099854;76.916;3.4149;1661.8;33.304;29.858;2
0.12082;2;28.948;0.21722;86.193;2.9244;1461.3;33.538;30.552;2
-0.033587;2;31.502;0.21015;75.704;2.4466;1291.9;31.614;31.138;3
0.15513;1;29.102;0.36951;85.695;3.0346;1630.2;35.823;28.747;1
0.24243;1;24.953;0.29533;85.262;4.1275;1627.1;36.136;29.858;1
0.16678;1;27.808;0.266;80.669;6.0825;1783;34.467;30.997;2
0.15142;1;28.891;0.24123;85.086;4.9896;1502.4;34.884;31.023;2
-0.022758;1;31.331;0.1234;80.467;2.192;1395.9;30.454;29.437;3
0.20171;1;27.057;0.18315;81.902;2.5504;1503.5;32.425;30.584;2
0.055179;2;33.664;0.10568;84.258;1.498;1239.4;33.64;31.489;3
0.15485;1;31.845;0.13203;82.15;6.8679;1713.7;31.451;29.447;2
0.1695;1;22.433;0.138;82.096;3.8186;1705;34.315;31.187;2
0.11305;1;34.432;0.12539;75.765;1.1919;1160.8;31.929;30.023;3
0.19781;2;32.66;-0.01844;79.887;2.408;1226.2;29.947;28.41;3
0.12374;2;30.674;0.30749;82.474;3.6161;1580.2;33.743;31.097;2
0.17588;2;22.922;0.35316;92.603;4.8397;1484.5;31.96;27.56;1
0.11551;1;31.47;0.18188;83.636;2.0128;1271.8;28.868;29.027;3
-0.041074;1;25.739;0.12627;77.289;3.2471;1402.5;31.494;27.482;2
0.089754;2;25.077;0.42167;82.128;0.43923;1326.1;34.379;29.785;1
0.25045;2;20.034;0.35272;75.698;5.4549;1648;33.784;30.96;1
0.10604;2;26.355;0.24178;81.934;2.6019;1424.6;35.196;32.668;2
0.24086;1;23.759;0.30306;87.592;4.3617;1778.4;35.716;27.796;1
0.24637;2;22.109;0.31367;85.672;1.8817;1629.8;35.06;32.172;2
0.097895;1;32.148;0.45535;85.909;5.6097;1916.6;31.19;29.214;2
-0.011738;2;31.909;0.15822;76.09;1.5181;1532.5;30.99;30.96;3
0.0048631;1;27.989;0.19525;84.247;3.4666;1249.7;29.587;27.749;3
-0.017097;2;39.367;0.1445;74.567;1.8255;1396.7;30.036;29.519;3
0.11875;2;26.824;0.077632;83.848;3.2462;1666.4;31.452;29.529;2
0.17083;2;23.591;0.032139;91.315;5.5319;1535.5;31.196;29.386;2
0.11997;2;24.878;0.54656;81.486;2.9704;1512.9;33.307;28.649;1
-0.057489;1;28.908;0.2517;82.878;2.7798;1181.4;29.841;28.739;3
-0.060424;1;35.851;0.22733;76.408;1.4539;1301.3;30.323;27.774;3
0.11167;2;26.888;0.33954;88.463;7.1336;1475.8;34.751;28.462;1
0.030736;1;31.404;0.089608;72.439;2.5995;1272.7;31.219;31.34;3
0.10299;2;21.153;0.35493;83.639;5.2157;1876.9;36.414;29.254;1
0.10316;2;28.3;0.18657;80.702;2.5888;1638.1;30.454;27.785;2
0.053542;2;32.358;0.21559;73.585;1.7273;1393.1;29.36;28.257;3
0.085604;1;25.22;0.22895;87.509;3.6014;1255.2;34.336;30.665;2
0.10524;2;31.948;0.27182;82.256;0.8806;1555.5;32.894;29.272;2
0.090973;2;25.524;0.1842;84.361;2.7246;1370.9;33.535;30.134;2
0.057997;2;27.948;0.16078;79.478;2.7414;1229.9;32.022;28.918;3
0.050155;1;28.958;0.17088;84.381;1.1925;1749.4;32.912;28.554;2
0.20523;1;27.803;0.39146;84.761;5.4191;1792.6;36.037;30.24;1
-0.04488;2;31.922;0.037791;81.751;1.4578;1401.2;31.407;30.702;3
-0.076596;2;34.831;0.18542;76.556;2.7568;1085.7;32.617;30.516;3
0.1653;1;25.346;0.42811;92.891;7.0151;1861.9;33.664;28.827;1
0.099431;1;24.13;0.39449;83.712;3.1944;1450.5;35.048;31.45;2
0.078197;1;32.341;0.22465;82.325;3.5699;1707.4;32.163;30.613;2
0.073298;2;35.042;0.24582;80.97;1.2958;1897.2;32.946;29.952;2
0.17653;1;32.654;0.23853;63.891;2.9521;1493.8;31.824;31.115;3
0.24303;2;23.662;0.31769;82.462;4.9025;1678.6;33.359;29.111;1
0.16987;1;21.52;0.34;84.903;5.3852;1706.6;35.82;30.009;1
0.11414;2;20.939;0.19579;85.425;4.2589;1537.3;34.022;30.767;2
0.17767;1;33.303;0.18633;76.507;2.6993;1092.5;31.394;31.514;3
0.099504;2;28.605;0.12897;72.738;1.0215;1438;31.598;32.37;3
0.16114;2;27.333;0.28991;84.494;4.6439;1563.1;33.836;30.928;2
0.078859;1;27.433;0.17317;86.139;3.4155;1620;35.659;32.63;2
0.036331;1;27.526;0.11885;82.625;2.5526;1670.3;32.327;29.222;2
0.092081;2;29.914;0.21851;81.927;4.1178;1707.4;33.023;29.945;2
0.2254;1;25.411;0.43572;72.885;3.3401;1660.1;35.28;31.743;1
0.18759;2;22.841;0.26975;90.348;1.0947;1504.8;37.285;32.029;1
0.11288;2;38.538;0.018045;77.781;3.0995;1481.4;31.304;30.472;3
0.038331;1;24.828;0.27394;78.985;3.2533;1479.9;33.88;31.174;2
0.18948;1;24.491;0.22779;80.67;3.6385;1638.5;32.714;29.26;1
0.052484;2;31.209;0.18242;69.769;2.3532;1435;29.638;31.172;3
0.049685;1;28.557;0.18776;82.858;4.4284;1681.6;34.171;30.456;2
0.1636;1;30.589;0.22404;89.753;3.2432;1414.9;34.762;32.007;2
0.060556;2;31.677;0.19368;80.011;3.0763;1312.3;30.029;30.393;3
0.19072;2;25.128;0.18289;86.389;1.9373;1756.7;30.03;27.922;2
-0.042526;2;34.209;0.16414;72.322;1.4772;1294;30.187;29.524;3
0.20698;2;29.855;0.23285;83.438;1.0628;1180.9;30.769;28.482;2
0.061169;1;28.575;0.1397;77.379;4.7592;1742;32.633;29.268;2
0.26432;1;24.724;0.33816;91.113;2.7259;1663.2;33.981;29.649;1
0.12277;2;22.212;0.24609;91.821;4.0449;1870.8;33.87;29.162;1
0.1106;2;28.059;0.068427;77.811;0.9431;1095.1;30.703;31.37;3
0.13451;2;33.648;0.080489;71.015;2.8957;1070.2;31.721;28.303;3
0.1139;2;21.927;0.36114;87.7;3.4488;1843.9;35.077;31.693;1
0.075644;1;32.482;-0.012955;76.619;3.1133;1328.6;30.52;29.458;3
0.11369;2;28.83;0.28277;91.273;3.4868;1621.4;36.228;32.139;2
0.11694;2;29.06;0.27888;83.892;3.4007;1694.7;31.764;30.744;2
0.046458;2;37.96;0.18512;75.433;2.3832;1185.6;32.741;30.071;3
0.19093;1;30.698;0.21521;81.091;1.8173;1355.7;32.498;33.287;3
0.28121;2;22.29;0.38589;84.64;5.0359;1592.8;34.868;28.954;1
0.22065;2;23.077;0.25894;86.441;6.2025;1146;32.906;27.011;1
0.02026;1;37.973;0.26346;75.251;0.23295;1363.2;29.998;26.745;3
0.14209;1;22.013;0.24247;85.363;4.7914;1392.9;32.764;28.663;1
0.098338;2;23.76;0.38084;93.958;4.9296;1652.8;35.287;28.478;1
0.10387;2;22.731;0.5206;90.776;4.6248;1705.3;37.467;32.973;1
0.090848;2;33.802;0.21618;81.561;0.77933;1200.3;30.773;27.664;3
-0.044376;2;29.473;0.15577;72.61;2.78;1341.4;31.715;30.428;3
0.056308;2;32.242;0.25356;75.997;-0.050374;1430;32.34;31.43;3
0.2872;1;23.905;0.31162;79.645;3.8379;1887;35.036;27.733;1
-0.0033161;2;31.246;0.25904;86.427;1.174;1571.4;30.288;29.039;3
0.23426;2;25.231;0.52421;92.465;5.7023;1756.3;32.319;27.63;1
0.018603;2;29.098;0.092232;79.161;2.0573;1186.4;31.149;30.13;3
0.0077732;2;30.542;0.032808;79.748;3.8275;1130;30.742;30.463;3
0.052759;2;33.784;0.25591;74.693;2.5533;1281.4;33.029;31.665;3
0.34084;1;26.16;0.36157;89.777;6.2353;1856.8;32.733;26.473;1
0.16233;1;26.102;0.15064;89.601;3.8261;1501.8;31.853;28.042;2
0.044034;2;35.831;0.22383;75.349;0.2633;1419.8;30.921;31.042;3
0.083002;2;25.76;0.19309;91.399;1.6271;1547.2;34.132;32.027;2
0.16997;1;26.582;0.36412;90.821;4.3768;1745;34.148;27.238;1
0.088194;1;29.239;0.25889;85.891;4.4665;1562.4;31.836;29.692;2
0.11345;2;26.098;0.33308;76.905;3.3613;1679.3;32.942;31.147;2
0.053113;1;29.948;0.029131;69.984;1.4628;1251.3;34.212;30.671;3
0.077576;1;27.392;0.11026;83.366;2.1116;1489.3;32.126;28.55;2
0.15417;2;26.604;0.23985;88.802;3.319;1507;31.984;28.061;1
0.03222;1;27.322;0.30331;83.57;3.2151;1305.3;32.234;30.116;2
0.21098;1;25.092;0.51327;76.771;4.153;1632;34.186;27.236;1
0.14054;1;20.731;0.34323;86.216;3.7233;1691.7;36.427;30.829;1
0.10357;1;24.118;0.44618;81.279;5.9057;1354.8;33.153;30.151;2
0.049236;1;32.069;0.23183;75.362;2.5352;1182.7;29.9;28.145;3
0.10625;2;28.25;0.28863;85.466;4.066;1588.3;32.187;29.238;2
0.21423;1;20.686;0.40929;90.276;4.5496;1675.3;37.362;34.236;1
0.071509;2;36.541;0.12838;77.289;2.3935;1210.1;30.599;29.194;3
0.24764;2;29.612;0.31568;81.202;2.2969;1568.5;34.11;32.519;2
0.19901;2;22.898;0.45068;79.308;4.3904;1619;34.746;29.736;1
0.014738;1;32.265;0.047012;84.779;1.2017;1362;32.638;31.538;3
-0.0010796;2;32.863;0.081027;74.977;2.1328;1185.7;32.91;32.351;3
0.061089;2;31.172;0.052643;77.952;1.7766;1338.4;30.097;31.24;3
0.06098;1;28.684;0.18802;80.507;3.2931;1347.1;29.697;27.028;2
0.17066;1;25.725;0.41707;94.023;9.0083;1811.6;34.454;30.4;1
-0.012742;1;30.105;0.2164;74.277;2.879;1442.9;31.808;32.006;3
0.20055;1;20.505;0.36692;92.329;4.7917;2036.7;35.572;30.175;1
0.097113;2;25.758;0.37237;90.431;4.6597;1634;32.841;26.639;1
0.092032;1;20.443;0.29721;89.714;5.8047;1737;34.118;29.465;1
0.24903;2;20.329;0.36194;76.506;4.2835;1909.1;36.111;29.069;1
0.12934;1;22.185;0.28462;81.203;6.3208;1949.8;35.53;29.905;1
0.11891;1;26.873;0.33328;88.653;6.2875;1671.4;35.909;29.539;1
0.10629;2;22.72;0.36366;82.728;5.1104;1547.5;34.947;30.715;1
0.024157;2;24.136;0.41694;82.735;5.0998;1739.8;33.542;28.17;1
0.20591;2;20.134;0.40531;85.5;4.9725;1830;35.279;29.092;1
0.042809;2;31.353;0.38677;77.158;3.1483;1631;32.644;30.28;2
0.033007;1;35.623;0.13513;73.853;1.606;1340.6;29.909;31.707;3
0.030908;2;30.692;0.21012;77.558;0.1198;1304.6;32.034;30.174;3
0.038491;2;36.345;0.1222;77.661;2.211;1285.8;30.872;31.542;3
0.0336;1;29.395;0.34664;86.719;1.851;1665.5;33.395;29.942;2
0.17291;1;21.418;0.44039;81.894;4.5092;1664.1;31.448;28.817;2
0.27843;2;25.479;0.35026;89.603;5.3869;1671.9;34.956;31.052;1
0.26741;1;24.996;0.3209;83.304;3.619;1420.9;32.144;29.135;2
0.095828;1;29.383;0.24482;77.653;5.5124;1384.4;31.515;28.619;2
0.18019;2;27.444;0.2444;87.105;2.7213;1730.1;33.721;31.764;2
0.083333;1;27.475;0.30563;80.216;4.9688;1568.3;33.412;28.232;2
0.061549;2;30.815;0.017506;76.099;2.4242;1167.6;31.441;29.133;3
0.29368;1;21.263;0.30632;80.463;3.5864;1645.7;35.261;30.559;1
0.28704;1;21.454;0.26008;88.21;5.9515;1604;33.103;30.105;1
0.17111;1;21.522;0.38147;81.516;3.0841;1792.6;34.26;27.79;1
0.20254;1;27.705;0.31031;88.352;1.859;1451.3;32.431;28.787;2
0.25391;2;25.747;0.30274;81.624;5.8749;1738.3;33.727;28.931;1
-0.046782;2;31.963;0.035996;73.603;1.6037;1059;31.253;31.582;3
0.035245;2;29.041;0.25934;78.776;2.1476;1208.6;31.188;29.361;3
0.23411;1;20.122;0.46614;80.654;6.5485;1622.6;34.403;29.438;1
-0.014565;1;30.915;0.0297;70.357;1.8208;1390.8;31.168;31.077;3
0.059496;1;36.054;0.20321;73.718;2.9215;1373.3;32.086;30.44;3
0.14929;2;24.412;0.49904;96.127;2.7537;1741.5;33.194;27.435;1
-0.023193;2;37.786;0.20336;74.075;1.4773;1277.9;31.968;30.075;3
0.081329;2;27.917;0.092602;73.373;2.4696;1291.8;29.836;30.052;3
0.23531;1;22.404;0.41519;80.32;2.4151;1574;32.857;28.19;1
0.14803;1;22.275;0.43391;86.976;2.5622;1774.9;35.563;31.305;1
0.25705;2;20.636;0.33189;89.538;2.3917;1758.2;35.992;28.135;1
0.055427;2;34.269;0.21423;84.402;2.1151;1390.7;30.916;29.003;3
0.048863;1;33.519;0.046738;74.659;3.9594;1317.8;31.183;30.751;3
0.15809;1;20.091;0.35502;95.581;2.9238;1773.5;36.494;31.19;1
0.22819;2;20.964;0.48295;81.318;6.7191;1711.5;34.952;30.218;1
0.072841;2;26.693;0.10545;84.331;3.5262;1837.6;31.139;30.815;2
0.048961;1;26.977;0.27378;68.202;3.3952;1524.1;32.951;31.189;3
0.19398;2;29.914;0.23327;84.523;3.4262;1627.2;33.86;27.215;1
0.24445;1;21.393;0.24745;89.985;6.2793;1465.5;35.016;30.022;1
0.0011165;1;30.136;0.10089;84.636;0.98373;1189.4;30.254;29.933;3
0.25271;1;25.039;0.27415;85.244;7.1819;1632;33.121;29.024;1
0.19811;1;23.243;0.4692;86.699;5.123;1783.1;36.371;32.364;1
0.089252;1;32.066;0.10237;62.874;1.395;1352.1;34.4;32.654;3
0.18497;1;22.846;0.44925;86.857;2.3496;1770.6;34.452;27.428;1
0.02934;1;30.034;0.059311;81.115;1.2493;1503.3;28.601;28.723;3
0.17166;1;22.72;0.24286;89.633;4.6526;1705.7;33.066;27.534;1
0.1672;2;20.157;0.29993;84.315;4.7704;1657.3;34.799;30.472;1
0.050051;1;31.265;0.062603;76.09;1.5836;1271.3;33.419;32.782;3
0.096798;2;29.379;0.24911;76.866;4.5715;1261.6;33.415;31.089;3
0.20943;2;26.135;0.34614;88.088;5.8519;1598.9;34.189;33.307;1
0.026144;2;28.103;0.2602;81.403;2.5084;1243.2;32.061;28.836;3
0.087516;2;31.455;-0.037312;80.626;2.2898;1422.3;32.871;30.496;3
0.0055298;1;28.656;0.11586;81.528;1.9514;1209.1;33.877;32.066;3
0.015732;2;34.172;0.054137;77.572;2.4273;1433.3;32.339;30.807;3
0.17349;1;24.13;0.049253;84.613;1.0433;1547.1;32.884;30.844;2
0.057303;1;24.333;0.43465;88.115;3.4861;1776.4;33.327;31.263;1
0.073539;2;27.296;0.26717;85.525;3.3196;1521.4;32.093;29.203;2
0.092812;2;24.142;0.18194;77.505;5.0864;1734.7;34.252;31.608;2
0.17339;1;22.236;0.40261;94.028;3.4788;1636.7;36.27;32.038;1
0.17014;1;26.105;0.35813;87.755;3.9571;1511.9;33.295;29.017;2
0.24801;1;25.852;0.37734;83.852;5.5908;2025.3;36.562;32.745;1
0.067998;2;33.407;0.24601;69.847;1.5511;1172.4;32.911;29.261;3
0.17027;2;20.279;0.18972;88.145;6.4137;1632;37.954;29.88;1
0.26729;1;20.125;0.42285;83.305;2.6778;1780.9;35.513;29.679;1
0.13615;2;22.467;0.46065;92.07;8.8202;1642.4;33.807;30.039;1
0.21562;1;25.416;0.21038;81.688;5.066;1825.4;30.922;28.647;1
0.17142;2;32.4;0.23491;78.063;4.2616;1576.1;30.695;27.826;2
0.23737;1;23.309;0.33225;83.722;5.1336;1714.9;38.103;33.662;1
0.11535;2;24.331;0.092114;77.914;3.5977;1512.9;33.932;30.797;2
0.03723;2;29.628;0.057679;80.085;1.6916;1421.8;28.892;27.924;3
0.092662;1;28.747;0.27853;87.862;3.8015;1854.1;33.407;30.995;2
0.035402;1;29.234;0.28821;88.124;3.9754;1610.3;32.61;27.85;2
0.27217;2;23.863;0.35874;92.244;4.0201;1676.6;35.397;29.658;1
0.037811;1;30.588;0.20362;74.533;1.9151;1261.2;30.669;31.661;3
0.17748;1;26.895;0.30125;85.707;3.3285;1391.2;33.118;30.035;2
0.13441;2;23.575;0.29021;88.493;4.4374;1691;34.105;30.326;1
0.067431;2;34.233;0.036465;77.528;1.2884;1287.4;31.748;31.688;3
0.09344;2;24.532;0.20227;80.614;3.1788;1533.1;34.835;30.092;2
0.24353;2;24.983;0.26853;88.075;7.0694;1305.8;33.926;28.45;1
0.08414;2;21.878;0.23294;84.379;5.6178;1550.7;34.01;27.881;1
0.24602;1;21.743;0.46358;85.076;6.7938;1568.9;35.084;29.695;1
0.12831;2;21.432;0.37341;83.913;7.357;1674;34.028;29.631;1
0.23014;1;26.201;0.32434;86.356;5.0948;1711.2;31.946;28.473;1
0.11405;1;24.461;0.25837;84.794;4.0574;1722.1;34.318;29.837;2
0.19289;2;20.001;0.25123;84.966;2.9821;1715.3;35.015;31.308;1
0.040092;1;23.936;0.2337;75.266;3.4305;1382;30.152;27.521;2
0.13593;2;30.15;0.31752;84.584;3.6339;1856.6;32.643;30.067;2
0.14121;1;25.339;0.32408;87.327;4.707;1694.3;34.955;30.358;1
0.23473;1;28.996;0.20879;80.533;1.6234;1600.9;31.705;30.103;2
0.19083;1;21.361;0.303;83.823;3.115;1529.9;35.084;29.615;1
0.018198;1;37.064;0.098791;82.889;1.7802;1239.4;32.562;30.612;3
0.067448;1;35.237;0.012669;84.548;0.18521;1333;31.704;30.875;3
0.12062;2;31.31;0.28528;82.964;2.6842;1601.9;31.378;29.575;2
0.03577;2;32.858;0.1882;76.644;1.2261;1303.9;30.873;29.154;3
0.19032;1;25.322;0.27088;75.489;6.2502;1701;31.492;28.828;2
0.16303;2;22.458;0.23658;91.333;6.5114;1563.3;32.636;28.678;1
0.1649;2;25.711;0.30883;81.312;3.8829;1430.9;31.764;28.802;2
0.13986;1;27.484;0.27509;82.946;3.2852;1471.2;36.165;35.029;2
0.068326;1;30.83;-0.053881;84.88;2.8467;1220.7;28.451;29.807;3
0.2608;1;26.488;0.39301;86.31;4.9334;1721.2;36.164;30.117;1
0.13705;1;23.031;0.38623;88.934;4.5826;1574.2;35.23;32.754;1
0.075269;1;32.66;0.11705;83.415;1.8811;1256.4;30.096;28.942;3
0.26161;2;22.506;0.30215;94.15;5.4459;1684.3;35.664;28.215;1
0.16052;1;30.188;0.24381;81.474;3.3721;1546.3;34.132;31.137;2
0.1487;2;25.688;0.25401;83.93;4.3284;1582.8;34.463;30.862;2
0.081378;2;22.306;0.43509;87.144;4.6595;1722.3;34.439;30.816;1
0.077059;1;27.492;0.23292;87.816;4.5672;1680.1;32.036;27.683;2
0.16027;1;24.33;0.13661;73.575;1.5093;1377;30.621;30.801;3
0.18555;1;22.282;0.36413;85.493;4.0629;1672.8;33.556;29.689;1
0.010638;1;26.288;0.24837;74.089;2.7833;1635.6;32.583;28.519;2
0.085227;1;36.616;0.21589;83.073;0.92823;1252.2;29.395;28.391;3
0.027163;1;28.576;0.17017;81.353;1.2599;1246.7;29.15;26.706;3
0.25876;1;21.109;0.38483;82.846;4.9782;1801.8;34.053;29.518;1
0.083671;1;34.031;0.19269;84.416;3.3946;1410.9;34.643;31.675;2
0.20967;2;29.025;0.31738;84.174;5.1721;1837.2;34.569;28.983;1
0.21093;2;21.202;0.36699;95.149;4.55;1635.5;32.742;29.919;1
0.10275;2;24.248;0.19863;80.805;1.8933;1632.3;34.281;30.811;2
0.18474;2;20.427;0.41433;90.86;4.2023;1483.5;36.775;30.428;1
-0.081166;2;30.061;0.017585;78.259;2.735;1393.6;31.405;31.253;3
0.057102;1;24.174;0.26903;84.005;3.0211;1700.1;33.484;30.886;2
-0.022329;1;33.682;-0.037902;78.902;3.2473;1382.2;29.902;29.685;3
0.15782;1;24.761;0.40652;83.69;4.5156;1783.4;33.373;27.18;1
0.037772;1;22.52;0.36548;89.622;5.0916;1653.5;33.561;26.194;1
0.084207;1;23.153;0.27175;92.088;7.704;1796.8;34.894;29.022;1
0.089312;1;20.734;0.37081;83.04;4.3025;1710.1;36.268;30.663;1
0.232;2;22.451;0.25376;89.365;6.7868;1746;33.251;27.245;1
0.16022;1;24.867;0.488;87.931;5.8859;1561.9;34.37;31.327;1
0.082939;1;26.548;0.50095;90.123;3.7843;1531.4;32.415;26.758;1
0.023855;1;32.148;0.27258;79.645;1.0149;1406.5;30.817;28.502;3
0.0063964;1;34.851;0.1884;73.877;2.5494;1157.7;29.988;29.231;3
0.12523;2;29.547;0.22706;83.8;2.6238;1577.2;32.188;30.686;2
0.040307;1;31.028;0.21483;84.458;2.0236;1603.3;32.341;29.229;2
0.084693;2;28.625;0.22562;79.397;1.633;1431.5;33.95;30.164;2
0.17227;1;23.92;0.28039;83.518;4.8489;1510.1;36.378;31.085;1
0.14054;2;24.553;0.2882;86.962;5.9572;1859.7;35.788;29.631;1
0.033245;2;28.345;0.33284;88.637;3.1076;1613.2;30.411;27.57;2
0.20531;1;20.372;0.33288;85.321;1.9255;1816.6;36.491;29.048;1
0.18947;1;23.584;0.34158;88.85;5.4241;1775.1;36.93;29.648;1
0.12998;2;26.606;0.46334;92.313;8.1546;1761.9;36.442;30.578;1
0.038516;1;35.582;0.20276;79.329;2.4261;1360.5;28.1;27.92;3
0.028766;2;35.28;0.18216;77.082;2.3731;1432.8;32.805;28.924;3
-0.042483;1;32.031;0.10687;74.97;2.2855;1299.8;30.552;27.405;3
0.13885;2;36.662;0.045888;80.504;2.0553;1431.8;31.26;31.598;3
0.11956;2;24.854;0.21617;81.288;5.9498;1758.9;33.813;31.477;2
-0.066914;2;34.831;0.018129;74.448;3.008;1471.6;32.103;30.652;3
0.14894;2;23.185;0.38924;91.531;4.35;1680.8;35.756;29.66;1
0.24907;2;22.428;0.30896;90.2;4.5355;1949.3;33.774;27.949;1
0.12559;2;24.753;0.29497;84.834;5.2601;1296.6;34.621;29.194;1
0.20951;1;20.5;0.29021;87.221;3.153;1563.6;33.879;28.861;1
0.063694;2;31.942;0.067254;81.582;0.99499;1130.2;31.427;30.188;3
0.10808;2;31.583;0.31952;85.16;4.3883;1724.1;33.264;31.768;2
0.064978;2;37.879;0.083841;77.287;-0.67995;1362.9;31.365;29.464;3
0.12988;1;21.646;0.32622;84.096;3.3049;1516.9;36.466;31.025;1
0.12007;2;21.746;0.30961;82;6.1924;1826.6;35.066;28.842;1
0.19938;1;22.507;0.29743;84.776;2.0173;1516.1;34.784;28.705;1
0.29129;1;24.705;0.33869;82.885;6.3654;1581.8;36.68;31.519;1
0.075384;2;29.595;0.28481;86.532;3.6099;1206.4;34.623;31.825;2
0.18985;1;28.616;0.21955;82.856;5.0183;1407.4;33.624;30.209;2
0.00090515;1;31.12;0.029186;74.468;1.8978;1390;31.153;29.556;3
0.049362;1;31.757;0.12894;76.54;2.4695;1286.7;32.762;30.303;3
-0.041558;2;32.893;0.13204;69.463;1.6482;1326.8;32.831;32.636;3
-0.09397;2;30.979;0.034326;74.348;1.761;1087.8;34.069;32.37;3
0.10772;2;34.134;0.20809;71.286;0.69456;1320.3;29.236;28.478;3
0.25916;2;21.41;0.40716;84.759;4.6808;1633.2;34.191;30.138;1
0.11572;2;33.865;0.20832;79.269;1.5799;1507.1;31.912;30.015;2
0.14729;2;27.892;0.22164;78.947;3.8848;1621.5;32.563;29.438;2
0.16173;1;27.33;0.42845;80.602;5.4187;1368.9;36.173;30.794;1
0.14557;2;25.5;0.20257;84.894;5.7183;1778.2;33.375;29.143;2
0.091828;1;29.439;0.3401;85.763;3.5939;1537.2;33.951;32.24;2
0.11086;1;28.047;0.18506;85.418;1.1736;1873.2;34.379;30.576;2
0.030451;1;31.957;-0.02816;82.133;2.2648;1335.2;31.362;28.597;3
0.20124;2;25.37;0.36456;93.087;4.4413;1452.4;34.707;27.714;1
0.25674;2;26.456;0.3615;91.884;8.0919;1676.8;35.295;30.235;1
-0.013345;1;33.336;0.097895;74.121;2.5831;1447.2;31.005;28.955;3
-0.063182;1;29.547;0.2203;70.468;2.4302;1298.9;30.707;32.851;3
0.16456;2;27.415;0.18322;82.674;2.3204;1229.6;33.655;31.209;2
0.044711;1;32.684;0.14757;68.908;3.3123;1063.1;31.184;31.105;3
0.18553;2;23.459;0.41607;90.633;3.0515;1593;33.843;31.041;1
0.16602;2;21.859;0.36179;84.264;6.6571;1721.6;34.845;29.558;1
0.12505;1;26.675;0.20518;82.148;4.5293;1196.9;32.868;31.322;2
0.071368;1;33.692;0.20869;74.651;1.7726;1105.1;31.689;29.391;3
0.096717;1;35.392;0.15844;71.198;2.628;1220.6;31.828;28.599;3
-0.0050395;2;29.349;0.10946;77.241;1.3375;1150.1;30.618;29.25;3
-0.085154;1;35.901;0.06905;70.098;0.037811;1262.5;29.187;27.629;3
0.11014;2;27.685;0.27129;89.413;4.144;1565.4;34.886;30.462;2
0.17205;1;28.359;0.1731;82.806;4.7237;1476.6;34.673;31.794;2
0.2772;1;23.208;0.3615;87.339;7.1104;1806;32.901;29.834;1
0.021987;2;30.058;0.20444;87.183;4.319;1304.8;34.906;31.679;2
0.016229;1;32.534;0.03348;79.894;1.3773;1262.5;32.447;31.988;3
0.29673;1;22.858;0.33761;85.698;2.2602;1694.8;35.102;29.142;1
0.19428;1;31.061;0.14613;90.001;5.607;1588.4;34.878;28.743;1
0.059732;2;33.485;0.014508;67.956;1.4059;1299.9;33.07;31.141;3
0.17382;2;29.154;0.26108;87.024;2.6964;1591.8;32.042;28.039;2
0.082243;1;25.499;0.39966;93.997;6.0586;1809.5;33.797;26.876;1
0.075967;2;25.783;0.25066;81.774;2.6471;1393.1;31.429;28.423;2
